,clone_url,created_at,description,forks_count,full_name,id,language,name,size,stargazers_count,updated_at,topics,license_url
94,https://github.com/noemiabril/Amstrad-PCW_MiSTer-DE1-SoC.git,2022-12-10 10:15:24+00:00,Amstrad PCW Core for MiSTer DE1-SoC,0,noemiabril/Amstrad-PCW_MiSTer-DE1-SoC,576585851,Verilog,Amstrad-PCW_MiSTer-DE1-SoC,931,1,2022-12-14 13:10:02+00:00,[],None
95,https://github.com/Edward7820/CPU-with-pipeline.git,2022-12-06 05:18:30+00:00,verilog,0,Edward7820/CPU-with-pipeline,574802979,Verilog,CPU-with-pipeline,52,1,2023-03-23 15:52:50+00:00,[],None
96,https://github.com/Kanchanjaiswal150693/Verilog-Practices.git,2022-12-10 18:29:31+00:00,,0,Kanchanjaiswal150693/Verilog-Practices,576712966,Verilog,Verilog-Practices,12,1,2022-12-18 18:41:18+00:00,[],None
97,https://github.com/linxin2018ustc/programmable-logic-device-lesson-design.git,2022-11-29 06:54:14+00:00,可编辑逻辑器件课程设计,0,linxin2018ustc/programmable-logic-device-lesson-design,571917579,Verilog,programmable-logic-device-lesson-design,138790,1,2023-12-19 14:13:40+00:00,[],None
98,https://github.com/visionvlsi/caravel_gf180_koggestone_adder_project.git,2022-12-03 08:13:03+00:00,,0,visionvlsi/caravel_gf180_koggestone_adder_project,573724213,Verilog,caravel_gf180_koggestone_adder_project,6232,1,2024-01-14 08:50:15+00:00,[],https://api.github.com/licenses/apache-2.0
99,https://github.com/RaccoonOnion/little-car.git,2022-12-04 06:56:17+00:00,,0,RaccoonOnion/little-car,574021541,Verilog,little-car,6768,1,2023-05-11 07:07:35+00:00,[],https://api.github.com/licenses/mit
100,https://github.com/Saazh/Trojan-D2.git,2022-12-05 09:50:45+00:00,,0,Saazh/Trojan-D2,574431863,Verilog,Trojan-D2,100,1,2023-05-16 17:21:54+00:00,[],None
101,https://github.com/Akash-Das2024/KGP_RISC.git,2022-12-02 10:11:33+00:00,RISC Design,0,Akash-Das2024/KGP_RISC,573375678,Verilog,KGP_RISC,258,1,2023-08-24 17:07:46+00:00,"['fpga', 'verilog']",None
102,https://github.com/roman3017/caravel_mpw8.git,2022-12-10 17:13:58+00:00,,0,roman3017/caravel_mpw8,576693111,Verilog,caravel_mpw8,33893,1,2023-01-15 04:40:16+00:00,[],https://api.github.com/licenses/apache-2.0
103,https://github.com/AsmaMohsin1507/RISCV-with-CNN-co-processor.git,2022-12-02 16:17:48+00:00,,0,AsmaMohsin1507/RISCV-with-CNN-co-processor,573507370,Verilog,RISCV-with-CNN-co-processor,13072,1,2024-01-20 14:54:17+00:00,[],https://api.github.com/licenses/apache-2.0
104,https://github.com/spacebiz24/Booth-Multiplier-Microwind.git,2022-11-27 14:56:17+00:00,,0,spacebiz24/Booth-Multiplier-Microwind,571220875,Verilog,Booth-Multiplier-Microwind,366,1,2023-01-25 05:32:37+00:00,[],None
105,https://github.com/huyphan168/Verilog-DL.git,2022-12-10 06:34:53+00:00,Verilog or VHDL implementation of Deep Learning algorithms on Xilinx FPGA boards + Vivado synthesis.,1,huyphan168/Verilog-DL,576537895,Verilog,Verilog-DL,12,1,2023-04-21 13:22:04+00:00,[],None
106,https://github.com/Chalandi/FPGA_Xilinx-Artix-7-XC7A100T.git,2022-12-02 13:02:03+00:00,Digital design on Xilinx Artix-7 XC7A100T FPGA,0,Chalandi/FPGA_Xilinx-Artix-7-XC7A100T,573433027,Verilog,FPGA_Xilinx-Artix-7-XC7A100T,45,1,2023-05-11 21:26:36+00:00,[],None
107,https://github.com/rayhanulislam1/Digital-System-Design-Lab_CSE2112.git,2022-11-26 08:25:22+00:00,,0,rayhanulislam1/Digital-System-Design-Lab_CSE2112,570820052,Verilog,Digital-System-Design-Lab_CSE2112,375,1,2023-08-02 18:50:35+00:00,[],None
108,https://github.com/meosii/siiCpu.git,2022-12-11 06:09:24+00:00,,1,meosii/siiCpu,576836577,Verilog,siiCpu,2035,1,2024-01-12 18:52:57+00:00,[],https://api.github.com/licenses/mit
109,https://github.com/PenguinX7/FP16_mcl.git,2022-11-28 09:10:48+00:00,,0,PenguinX7/FP16_mcl,571498466,Verilog,FP16_mcl,1528,1,2024-01-15 01:12:43+00:00,[],None
110,https://github.com/Zhenghao-He/Dynamic-Pipline-CPU.git,2022-12-04 07:44:02+00:00,,0,Zhenghao-He/Dynamic-Pipline-CPU,574031249,Verilog,Dynamic-Pipline-CPU,260,1,2024-04-08 14:33:44+00:00,[],None
111,https://github.com/FarzanFani/Single-Cycle-CPU.git,2022-11-29 11:09:11+00:00,,0,FarzanFani/Single-Cycle-CPU,572007773,Verilog,Single-Cycle-CPU,5,1,2022-11-29 11:35:02+00:00,[],None
112,https://github.com/ylm/mp3codec.git,2022-11-28 20:41:05+00:00,Verilog implementation of an MP3 codec,0,ylm/mp3codec,571762001,Verilog,mp3codec,14,1,2024-01-10 06:37:04+00:00,[],https://api.github.com/licenses/bsd-2-clause
113,https://github.com/Runhane/Space-Invader.git,2022-12-09 05:59:36+00:00,This project is realized by DE2-115、OpenMV、HC-05,0,Runhane/Space-Invader,576152528,Verilog,Space-Invader,40151,1,2024-02-23 01:53:16+00:00,"['bluetooth', 'fpga', 'openmv', 'verilog-hdl']",None
114,https://github.com/7vik-g/16bit-pipelined-RISC-processor-gf180.git,2022-12-04 19:07:04+00:00,,0,7vik-g/16bit-pipelined-RISC-processor-gf180,574211639,Verilog,16bit-pipelined-RISC-processor-gf180,81865,1,2023-02-01 15:53:55+00:00,[],https://api.github.com/licenses/apache-2.0
115,https://github.com/nietzhuang/2011-CIC-Contest---NAND-Flash-Memory-Controller.git,2022-12-08 16:03:26+00:00,2011 CIC contest preliminary topic,0,nietzhuang/2011-CIC-Contest---NAND-Flash-Memory-Controller,575927912,Verilog,2011-CIC-Contest---NAND-Flash-Memory-Controller,688,1,2023-08-11 14:02:23+00:00,[],None
116,https://github.com/bitluni/tt02-SecretFile.git,2022-12-02 16:02:06+00:00,,0,bitluni/tt02-SecretFile,573501699,Verilog,tt02-SecretFile,2750,1,2024-03-25 14:38:38+00:00,[],https://api.github.com/licenses/apache-2.0
117,https://github.com/Israil445/Verilog.git,2022-11-25 15:23:27+00:00,,0,Israil445/Verilog,570598710,Verilog,Verilog,8,1,2022-11-28 13:32:53+00:00,[],None
118,https://github.com/Enzo-Tssn/Alarme-digital.git,2022-12-01 00:46:15+00:00,"Relógio digital com função de alarme. Para que seja desativado o alarme, o usuário deve acertar uma operação de soma aleatoriamente gerada.",0,Enzo-Tssn/Alarme-digital,572756036,Verilog,Alarme-digital,16315,1,2023-01-29 03:17:16+00:00,[],None
119,https://github.com/8hargav/nerdydaysofRTL.git,2022-11-29 10:35:02+00:00,,0,8hargav/nerdydaysofRTL,571994909,Verilog,nerdydaysofRTL,69,1,2022-12-15 01:22:34+00:00,[],None
120,https://github.com/xobs/tiny-tapeout-pio.git,2022-12-04 00:37:52+00:00,PIO block as part of Tiny Tapeout,0,xobs/tiny-tapeout-pio,573957220,Verilog,tiny-tapeout-pio,3167,1,2022-12-29 21:24:00+00:00,[],https://api.github.com/licenses/apache-2.0
121,https://github.com/Cra2yPierr0t/caravel_walkthrough_uart.git,2022-12-07 02:13:30+00:00,caravel walkthrough for beginners,0,Cra2yPierr0t/caravel_walkthrough_uart,575214017,Verilog,caravel_walkthrough_uart,3974,1,2022-12-08 00:22:52+00:00,[],https://api.github.com/licenses/apache-2.0
122,https://github.com/Brohan9126/mvcc-7.git,2022-12-05 14:46:26+00:00,,0,Brohan9126/mvcc-7,574545182,Verilog,mvcc-7,2552,1,2023-04-11 15:59:46+00:00,[],https://api.github.com/licenses/apache-2.0
123,https://github.com/rusunited2/EECS151_FPGA_PROJECT.git,2022-12-13 05:52:29+00:00,,0,rusunited2/EECS151_FPGA_PROJECT,577611118,Verilog,EECS151_FPGA_PROJECT,24801,1,2024-01-28 14:55:30+00:00,[],None
124,https://github.com/MahmouodMagdi/RTL_Codes.git,2022-12-03 16:11:04+00:00,This Repo. cotains different Verilog Codes of different Logic Units ,0,MahmouodMagdi/RTL_Codes,573846731,Verilog,RTL_Codes,33,1,2024-01-19 18:15:02+00:00,[],None
125,https://github.com/AbdulMoizSheikh1/SPI-with-clock-mux.git,2022-12-05 21:20:06+00:00,,0,AbdulMoizSheikh1/SPI-with-clock-mux,574684487,Verilog,SPI-with-clock-mux,34201,1,2023-11-22 15:48:53+00:00,[],https://api.github.com/licenses/apache-2.0
126,https://github.com/noemiabril/MegaCD_MiSTer-DE10-Standard.git,2022-12-04 16:50:01+00:00,Sega Mega CD Core for MiSTer DE10-Standard,0,noemiabril/MegaCD_MiSTer-DE10-Standard,574173654,Verilog,MegaCD_MiSTer-DE10-Standard,115029,1,2023-03-17 14:12:59+00:00,[],https://api.github.com/licenses/gpl-3.0
127,https://github.com/Luthor2k/tt02-baudot.git,2022-12-01 19:43:15+00:00,Custom ASIC to convert 45 baud Teletype baudot to 1200 baud ASCII,0,Luthor2k/tt02-baudot,573142682,Verilog,tt02-baudot,720,1,2023-05-09 19:22:13+00:00,[],https://api.github.com/licenses/apache-2.0
128,https://github.com/Ahmed-H300/Pipelined-Processor.git,2022-11-27 19:06:46+00:00,,1,Ahmed-H300/Pipelined-Processor,571292262,Verilog,Pipelined-Processor,25581,1,2023-02-06 16:48:08+00:00,[],None
129,https://github.com/ShijiaChai/Verilog-a-MIPS-single-cycle-CPU-and-a-pipelined-CPU.git,2022-11-29 19:56:41+00:00,Using Verilog to build a MIPS single-cycle CPU and a pipelined CPU on FPGAs,0,ShijiaChai/Verilog-a-MIPS-single-cycle-CPU-and-a-pipelined-CPU,572217686,Verilog,Verilog-a-MIPS-single-cycle-CPU-and-a-pipelined-CPU,14,1,2022-11-29 23:13:44+00:00,[],None
130,https://github.com/majilokesh/iiitb_tlc_mpw8.git,2022-12-02 18:41:00+00:00,,1,majilokesh/iiitb_tlc_mpw8,573554103,Verilog,iiitb_tlc_mpw8,6321,1,2023-01-31 21:32:32+00:00,[],https://api.github.com/licenses/apache-2.0
131,https://github.com/noemiabril/Menu_MiSTer-DE10-Standard.git,2022-12-07 08:47:43+00:00,Startup core for MiSTer DE10-Standard,0,noemiabril/Menu_MiSTer-DE10-Standard,575321201,Verilog,Menu_MiSTer-DE10-Standard,909,1,2023-03-17 14:13:14+00:00,[],None
132,https://github.com/Raj-kamal-01/RISC-V-single-cycle-processor.git,2022-12-07 18:48:00+00:00,,0,Raj-kamal-01/RISC-V-single-cycle-processor,575544312,Verilog,RISC-V-single-cycle-processor,794,1,2023-04-04 16:24:49+00:00,[],None
133,https://github.com/caochenrui/project_final.srcs.git,2022-11-29 07:35:40+00:00,,0,caochenrui/project_final.srcs,571930706,Verilog,project_final.srcs,32259,1,2022-12-10 06:14:07+00:00,[],https://api.github.com/licenses/mit
134,https://github.com/Sfrljuckic1/Project_01-Certified-Preowned-Processor.git,2022-11-29 02:55:53+00:00,"This project adds to the ALU project in both functionality and complexity, and puts your understanding of Chapter 4.4 to the test. Gain more experience and understanding in Verilog.",0,Sfrljuckic1/Project_01-Certified-Preowned-Processor,571855951,Verilog,Project_01-Certified-Preowned-Processor,50,1,2023-01-31 21:17:34+00:00,[],None
135,https://github.com/lionelZhaowy/FPGA-CUBE.git,2022-12-02 02:35:57+00:00,"The third order virtual magic cube is realized on FPGA, and the rotation of the magic cube can be controlled by expanding keys. Development board: ZYBO Z2.",0,lionelZhaowy/FPGA-CUBE,573248322,Verilog,FPGA-CUBE,10964,1,2023-09-01 08:05:33+00:00,[],None
136,https://github.com/NouraMedhat28/UART-TX.git,2022-12-01 13:17:08+00:00,,0,NouraMedhat28/UART-TX,572989623,Verilog,UART-TX,7,1,2023-05-19 19:14:44+00:00,[],None
137,https://github.com/ThorKn/tiny_user_project_j1sc.git,2022-12-05 15:04:38+00:00,,1,ThorKn/tiny_user_project_j1sc,574553102,Verilog,tiny_user_project_j1sc,3149,1,2023-10-02 10:13:30+00:00,[],https://api.github.com/licenses/apache-2.0
138,https://github.com/aditya-keni/Parallel-Prefix-Adders.git,2022-12-09 12:51:14+00:00,Parameterized synthesizable Verilog code of various adders ,0,aditya-keni/Parallel-Prefix-Adders,576278814,Verilog,Parallel-Prefix-Adders,64,1,2023-02-18 10:11:59+00:00,[],None
139,https://github.com/mebenstein/VLSI_NaiveML.git,2022-12-12 23:23:24+00:00,Repository for my VLSI I final project. We build a naive ML processor in Verilog and simulated and synthesised it using Cadence Tools.,0,mebenstein/VLSI_NaiveML,577521454,Verilog,VLSI_NaiveML,8903,1,2024-03-14 09:30:21+00:00,"['cadence', 'hardware-designs', 'verilog']",None
140,https://github.com/urielcho/posoco2000_gf180.git,2022-12-05 08:11:29+00:00,,0,urielcho/posoco2000_gf180,574396819,Verilog,posoco2000_gf180,11956,1,2023-11-05 06:58:17+00:00,[],https://api.github.com/licenses/apache-2.0
141,https://github.com/AyaseErii/gf180-FiveGuys.git,2022-12-03 01:52:39+00:00,This is a FiveGuys simple design for GF180-MPW0,0,AyaseErii/gf180-FiveGuys,573650509,Verilog,gf180-FiveGuys,54065,1,2023-10-22 20:16:42+00:00,[],https://api.github.com/licenses/apache-2.0
142,https://github.com/cornell-c2s2/FFT.git,2022-12-02 03:36:08+00:00,,1,cornell-c2s2/FFT,573262950,Verilog,FFT,2233,1,2023-05-02 16:38:03+00:00,[],None
143,https://github.com/NutanVLSI/NutanVerilog.git,2022-11-27 07:38:49+00:00,Verilog Codes,0,NutanVLSI/NutanVerilog,571112034,Verilog,NutanVerilog,5,1,2022-11-27 17:09:48+00:00,[],None
144,https://github.com/james61124/Digital-Circuit-Lab-2021-Fall-NYCU.git,2022-12-07 11:54:23+00:00,,0,james61124/Digital-Circuit-Lab-2021-Fall-NYCU,575386180,Verilog,Digital-Circuit-Lab-2021-Fall-NYCU,6754,1,2022-12-10 07:24:59+00:00,[],None
145,https://github.com/blackh1/crypto_engineering.git,2022-12-06 14:42:16+00:00,A repo about crypto engineering course.,0,blackh1/crypto_engineering,575003173,Verilog,crypto_engineering,244,1,2023-01-09 07:14:20+00:00,[],https://api.github.com/licenses/mit
146,https://github.com/BeijingAB/FPGA_Mario.git,2022-12-13 03:29:11+00:00,FPGA Super Mario Based on Altera Cyclone IV E,0,BeijingAB/FPGA_Mario,577577888,Verilog,FPGA_Mario,7572,1,2023-10-21 15:39:26+00:00,[],None
147,https://github.com/PenguinX7/FP16_add.git,2022-11-25 11:40:26+00:00,,0,PenguinX7/FP16_add,570519848,Verilog,FP16_add,1149,1,2024-01-15 01:13:40+00:00,[],None
148,https://github.com/thesourcerer8/gf180-testrepo.git,2022-12-08 16:57:58+00:00,Test for branches,0,thesourcerer8/gf180-testrepo,575948965,Verilog,gf180-testrepo,51027,0,2022-12-08 16:58:12+00:00,[],https://api.github.com/licenses/apache-2.0
149,https://github.com/saicharan0112/reversible_programmable_logic_ic.git,2022-12-03 05:51:31+00:00,,1,saicharan0112/reversible_programmable_logic_ic,573694655,Verilog,reversible_programmable_logic_ic,9175,0,2022-12-03 09:00:30+00:00,[],https://api.github.com/licenses/apache-2.0
150,https://github.com/mfs19/Semaforos-Verilog.git,2022-12-01 23:14:25+00:00,,0,mfs19/Semaforos-Verilog,573201833,Verilog,Semaforos-Verilog,28,0,2022-12-01 23:32:58+00:00,[],None
151,https://github.com/Pradyumna1312/Braun-Multiplier.git,2022-12-04 00:39:47+00:00,,0,Pradyumna1312/Braun-Multiplier,573957468,Verilog,Braun-Multiplier,2216,0,2022-12-04 00:40:00+00:00,[],https://api.github.com/licenses/apache-2.0
152,https://github.com/amruth-sn/FPGA-counter.git,2022-12-03 20:10:18+00:00,,0,amruth-sn/FPGA-counter,573907701,Verilog,FPGA-counter,134,0,2022-12-03 20:13:15+00:00,[],None
153,https://github.com/V-19/Proyecto_Digitales.git,2022-12-05 23:48:39+00:00,,0,V-19/Proyecto_Digitales,574722651,Verilog,Proyecto_Digitales,59,0,2022-12-16 17:53:38+00:00,[],None
154,https://github.com/rishisin999/SequenceDetector_1011.git,2022-12-06 06:47:15+00:00,,0,rishisin999/SequenceDetector_1011,574827800,Verilog,SequenceDetector_1011,5,0,2022-12-06 06:49:55+00:00,[],None
155,https://github.com/chuatzonglin/ece5745-tut4-verilog.git,2022-12-06 10:24:20+00:00,Forked from ece5745-tut4-verilog,0,chuatzonglin/ece5745-tut4-verilog,574901659,Verilog,ece5745-tut4-verilog,88,0,2022-12-06 10:24:38+00:00,[],None
156,https://github.com/gabo1752/32bit-mips.git,2022-11-30 23:52:15+00:00,An exploration on different MIPS architectures to improve my Verilog skills.,0,gabo1752/32bit-mips,572743651,Verilog,32bit-mips,13,0,2022-11-30 23:59:53+00:00,[],None
157,https://github.com/caiopenayo/Projeto_SD_GRUPO10.git,2022-12-01 01:04:33+00:00,,0,caiopenayo/Projeto_SD_GRUPO10,572760193,Verilog,Projeto_SD_GRUPO10,27,0,2022-12-01 01:07:12+00:00,[],None
158,https://github.com/Nagarjun444/UP-COUNTER.git,2022-11-30 17:56:35+00:00,Asynchronous up counter,0,Nagarjun444/UP-COUNTER,572641596,Verilog,UP-COUNTER,2,0,2022-11-30 17:59:04+00:00,[],None
159,https://github.com/kthomas488/ADDER.git,2022-11-29 07:19:42+00:00,,0,kthomas488/ADDER,571925370,Verilog,ADDER,1,0,2022-11-29 07:23:06+00:00,[],None
160,https://github.com/Yingyu18/5-Stage-Pipeline-CPU.git,2022-11-28 14:09:37+00:00,"使用Verilog HDL與Modelsim模擬器，以ALU Design 為基礎，設計一個Pipelined MIPS-Lite CPU，內含16道指令(add, sub, and, or, sll, slt,  lw, sw, beq, bne, j, multu, mfhi, mflo, nop)。",3,Yingyu18/5-Stage-Pipeline-CPU,571614256,,5-Stage-Pipeline-CPU,1523,0,2022-09-10 18:23:38+00:00,[],None
161,https://github.com/urielcho/crypto_aes128_gf180.git,2022-12-05 08:51:32+00:00,,0,urielcho/crypto_aes128_gf180,574410482,Verilog,crypto_aes128_gf180,82228,0,2022-12-05 09:02:54+00:00,[],https://api.github.com/licenses/apache-2.0
162,https://github.com/leesou/RISCV-PIM-for-NN.git,2022-12-05 12:35:12+00:00,Adap 22Fall's course project: compile NN inference to a RISCV CPU with a PIM module.,0,leesou/RISCV-PIM-for-NN,574490703,Verilog,RISCV-PIM-for-NN,232,0,2023-01-31 21:39:18+00:00,[],None
163,https://github.com/TolgaS007/deneme01.git,2022-12-05 17:29:28+00:00,çip,0,TolgaS007/deneme01,574610512,Verilog,deneme01,56282,0,2022-12-05 20:23:02+00:00,[],https://api.github.com/licenses/apache-2.0
164,https://github.com/noemiabril/CoCo2_MiSTer-DE1-SoC.git,2022-12-07 16:02:30+00:00,Tandy Color Computer 2 Core for MiSTer DE1-SoC,0,noemiabril/CoCo2_MiSTer-DE1-SoC,575483177,Verilog,CoCo2_MiSTer-DE1-SoC,13344,0,2022-12-07 16:02:43+00:00,[],None
165,https://github.com/mdlc96/hdlbits_verilog_problems_mdlc96.git,2022-12-08 09:11:17+00:00,My personal solutions for verilog problems on hdlbits.01.xz.net,0,mdlc96/hdlbits_verilog_problems_mdlc96,575773910,Verilog,hdlbits_verilog_problems_mdlc96,16,0,2022-12-08 09:11:24+00:00,[],None
166,https://github.com/anthony-cic/MIPS-Pipeline-.git,2022-11-25 18:15:24+00:00,"WIP, will be fully implemented by 12/15. Utilizes Verilog to allow for mips functions like lw, add, sub, etc in a standard 5 stage pipeline.",0,anthony-cic/MIPS-Pipeline-,570652732,Verilog,MIPS-Pipeline-,11,0,2022-12-18 01:37:11+00:00,[],None
167,https://github.com/anap-arejano/Projeto-Sistemas-Digitais-1---2022.2---Grupo-2.git,2022-11-30 12:43:28+00:00,,0,anap-arejano/Projeto-Sistemas-Digitais-1---2022.2---Grupo-2,572512928,Verilog,Projeto-Sistemas-Digitais-1---2022.2---Grupo-2,16,0,2022-11-30 12:50:33+00:00,[],None
168,https://github.com/virtualsecureplatform/aes-verilog.git,2022-11-26 16:48:31+00:00,Verilog implementation of AES,0,virtualsecureplatform/aes-verilog,570948051,Verilog,aes-verilog,23,0,2022-11-26 16:49:13+00:00,[],None
169,https://github.com/Xinpeij/mp2.git,2022-12-01 08:17:12+00:00,,0,Xinpeij/mp2,572877933,Verilog,mp2,2846,0,2022-12-01 08:22:47+00:00,[],None
170,https://github.com/NguyenHaiMinh-UIT/FloatingPoint.git,2022-11-29 08:40:58+00:00,Do` an' Khai sensei,0,NguyenHaiMinh-UIT/FloatingPoint,571952201,Verilog,FloatingPoint,136,0,2023-10-26 16:27:02+00:00,[],None
171,https://github.com/strongjg/veripong.git,2022-11-29 23:54:12+00:00,Pong in Verilog,0,strongjg/veripong,572283496,Verilog,veripong,53,0,2022-11-30 00:34:20+00:00,[],None
172,https://github.com/Ahmed0100/polynomial_solver_sseg_fpga.git,2022-12-12 16:18:00+00:00,polynomial_solver_sseg_fpga,0,Ahmed0100/polynomial_solver_sseg_fpga,577388797,Verilog,polynomial_solver_sseg_fpga,5,0,2022-12-12 16:18:32+00:00,[],None
173,https://github.com/Tvdnguyen/Hardware-Architecture-Design-For-Vehicle-Detection.git,2022-11-26 05:49:51+00:00,,0,Tvdnguyen/Hardware-Architecture-Design-For-Vehicle-Detection,570787408,Verilog,Hardware-Architecture-Design-For-Vehicle-Detection,45,0,2022-11-26 05:55:53+00:00,[],None
174,https://github.com/2021083-CPE/IVERILOG.git,2022-12-07 13:18:56+00:00,,0,2021083-CPE/IVERILOG,575417225,Verilog,IVERILOG,2515,0,2022-12-07 13:23:46+00:00,[],None
175,https://github.com/DKNS-JCC/contador4bits.git,2022-12-04 16:01:29+00:00,Programa en verilog de la practica final de Computadores I Usal 2022-2023 por JCC y RBA,0,DKNS-JCC/contador4bits,574159920,Verilog,contador4bits,9,0,2023-11-15 11:35:26+00:00,[],https://api.github.com/licenses/cc0-1.0
176,https://github.com/Te99y/verilog-toys.git,2022-11-28 10:22:04+00:00,,0,Te99y/verilog-toys,571525370,Verilog,verilog-toys,11918,0,2022-11-28 10:27:09+00:00,[],None
177,https://github.com/Myocardial-infarction-Jerry/Computer-Organization-and-Design.git,2022-12-05 18:14:03+00:00,Computer Organization and Design,0,Myocardial-infarction-Jerry/Computer-Organization-and-Design,574626468,Verilog,Computer-Organization-and-Design,125945,0,2023-10-30 07:50:30+00:00,[],None
178,https://github.com/JusenD/FPGALab-RISC-V-CPU-design.git,2022-11-28 09:21:42+00:00,NJU FPGA Lab12.,0,JusenD/FPGALab-RISC-V-CPU-design,571502519,Verilog,FPGALab-RISC-V-CPU-design,19794,0,2024-04-03 03:16:42+00:00,[],None
179,https://github.com/thesourcerer8/gf180-teststructures.git,2022-12-04 04:30:45+00:00,GF180MCU Test Structures by DanubeRiver,0,thesourcerer8/gf180-teststructures,573994786,Verilog,gf180-teststructures,2324,0,2022-12-04 04:30:59+00:00,[],https://api.github.com/licenses/apache-2.0
180,https://github.com/aliustun/caravel_example.git,2022-12-02 10:22:06+00:00,,0,aliustun/caravel_example,573379355,Verilog,caravel_example,2213,0,2022-12-02 10:46:16+00:00,[],https://api.github.com/licenses/apache-2.0
181,https://github.com/SAKETHVUNKA/SHIFT-LEFT-SHIFT-RIGHT_USING-REGISTER-ARRAYS.git,2022-12-03 16:06:25+00:00,IVERILOG CODE AND TEST BENCH,0,SAKETHVUNKA/SHIFT-LEFT-SHIFT-RIGHT_USING-REGISTER-ARRAYS,573845467,Verilog,SHIFT-LEFT-SHIFT-RIGHT_USING-REGISTER-ARRAYS,3,0,2022-12-03 17:33:21+00:00,[],https://api.github.com/licenses/mit
182,https://github.com/rolfmobile99/tiny_user_project.git,2022-12-04 06:37:19+00:00,"Submission for GF180 shuttle - Dec 5, 2022 deadline",0,rolfmobile99/tiny_user_project,574017771,Verilog,tiny_user_project,7895,0,2022-12-06 19:07:10+00:00,"['gf180mcu', 'verilog']",https://api.github.com/licenses/apache-2.0
183,https://github.com/AlfredoPaolino/Advanced_FIR_Filter.git,2022-12-04 10:28:11+00:00,,0,AlfredoPaolino/Advanced_FIR_Filter,574067812,Verilog,Advanced_FIR_Filter,2025,0,2022-12-04 10:33:47+00:00,[],None
184,https://github.com/ahmetenesturan/SSTU_Proje_1.git,2022-12-08 18:45:43+00:00,,0,ahmetenesturan/SSTU_Proje_1,575987090,Verilog,SSTU_Proje_1,35,0,2023-04-18 21:51:50+00:00,[],None
185,https://github.com/akairisu/CA_hw4_code.git,2022-12-10 01:07:59+00:00,,0,akairisu/CA_hw4_code,576478581,Verilog,CA_hw4_code,2115,0,2022-12-10 01:14:02+00:00,[],None
186,https://github.com/hDyat/9bit_processor.git,2022-12-10 06:00:56+00:00,,0,hDyat/9bit_processor,576530763,Verilog,9bit_processor,8817,0,2022-12-10 06:07:48+00:00,[],None
187,https://github.com/Kenny2github/verilog-cpu.git,2022-12-11 04:13:31+00:00,A very rudimentary and haphazard CPU created in Verilog.,0,Kenny2github/verilog-cpu,576816481,Verilog,verilog-cpu,80,0,2022-12-11 04:19:56+00:00,"['cpu', 'verilog', 'verilog-hdl']",https://api.github.com/licenses/mit
188,https://github.com/Janavind/gf_180.git,2022-12-05 16:46:39+00:00,,0,Janavind/gf_180,574594142,Verilog,gf_180,69732,0,2022-12-05 16:53:33+00:00,[],https://api.github.com/licenses/apache-2.0
189,https://github.com/XeniaPhe/SuperSpeedCPU.git,2022-12-03 18:05:03+00:00,,0,XeniaPhe/SuperSpeedCPU,573877894,Verilog,SuperSpeedCPU,978,0,2023-03-13 20:17:11+00:00,[],None
190,https://github.com/Samyak-ja-in/Verilog.git,2022-12-09 15:21:53+00:00,A repository containing programs and their testbench for verilog coding,0,Samyak-ja-in/Verilog,576332404,Verilog,Verilog,12,0,2022-12-09 15:30:21+00:00,[],None
191,https://github.com/falsestatement/GeoDashFPGA.git,2022-12-09 06:43:26+00:00,"This is a very basic replication of the popular rhythm / platformer game Geometry Dash, implemented completely in hardware through System Verilog",0,falsestatement/GeoDashFPGA,576164918,Verilog,GeoDashFPGA,36117,0,2022-12-09 07:01:13+00:00,"['fpga', 'fpga-soc', 'game', 'i2s-audio', 'modelsim', 'quartus-prime', 'systemverilog', 'vga-controller']",None
192,https://github.com/adityasingh6256/iiitb_sipo_mpw8.git,2022-12-09 10:22:44+00:00,,0,adityasingh6256/iiitb_sipo_mpw8,576232320,Verilog,iiitb_sipo_mpw8,51027,0,2022-12-09 10:23:01+00:00,[],https://api.github.com/licenses/apache-2.0
193,https://github.com/KoushikAS/ECE-550-Project6.git,2022-12-07 18:39:40+00:00,,0,KoushikAS/ECE-550-Project6,575541612,Verilog,ECE-550-Project6,1825,0,2023-09-22 23:21:56+00:00,[],None
194,https://github.com/j-solis11/EC311-FINAL-PROJECT.git,2022-12-07 18:40:23+00:00,Clock/Timer Screen Display (w/ NEXYS 4),0,j-solis11/EC311-FINAL-PROJECT,575541842,Verilog,EC311-FINAL-PROJECT,43,0,2023-03-22 19:59:38+00:00,['verilog'],None
195,https://github.com/Ahmed0100/fifo_sseg_fpga.git,2022-12-12 16:01:34+00:00,fifo_sseg_fpga,0,Ahmed0100/fifo_sseg_fpga,577382221,Verilog,fifo_sseg_fpga,5,0,2022-12-12 16:02:39+00:00,[],None
196,https://github.com/Bun-chan/Verilog_RAM.git,2022-12-02 05:25:56+00:00,make a 128x7 RAM in verilog,0,Bun-chan/Verilog_RAM,573288848,Verilog,Verilog_RAM,212,0,2022-12-02 05:27:11+00:00,[],None
197,https://github.com/bhyou/cee_digital_v2.git,2022-12-02 07:47:12+00:00,,0,bhyou/cee_digital_v2,573328288,Verilog,cee_digital_v2,13,0,2022-12-02 07:47:53+00:00,[],None
